Latitude,Longitude,Time,Date,Number of Sats,GPS Speed (Kn),GPS True Heading,GPS Magnetic Variation,HDOP,C Magnetic Heading,C True Heading,Pitch Angle,Roll Angle,C Inside Temp (c),DFS Depth (m),DTB Height (m),Total Water Column (m),Batt Percent,Power Watts,Watt-Hours,Batt Volts,Batt Ampers,Batt State,Time to Empty,Current Step,Dist To Next (m),Next Speed (kn),Vehicle Speed (kn),Motor Speed CMD,Next Heading,Next Long,Next Lat,Next Depth (m),Depth Goal (m),Vehicle State,Error State,Distance to Track (m),Fin Pitch R,Fin Pitch L,Pitch Goal,Fin Yaw T,Fin Yaw B,Yaw Goal,Fin Roll,DVL-Depth (m),DVL -Altitude (m),DVL -Water Column (m),DVL-FixType,DVL-FixQuality,DVL-Temperature,Conductivity (mmhos/cm),Temperature (c),Salinity (ppt),Sound Speed (m/s),Date m/d/y   ,Time hh:mm:ss,Temp C,SpCond mS/cm,Sal ppt,Depth feet,pH,pH mV,Turbid+ NTU,Chl ug/L,BGA-PC cells/mL,ODOsat %,ODO mg/L,Battery volts,ROSEM Command Type
25.91180957,-80.13692472,52:25.2,2/4/22,10,1.005,334.46,-7.155757217,0.96,346.9,341.47,1.18,-1.37,27.7,0,3.46,3.47,90,24,501.2,16.3,-1.4,D,1406.1,20,9.395,1,1.04,153,338.32,-80.13695941,25.91188808,0,0,1,N,1.268366,65,65,11,120,120,339.6685,0,9999.99,3.47,3.597,2,9,23.9,0,23.89999962,37.31,1534.18435,2/4/22,16:27:33,22.56,56.1,37.31,1.031,7.74,-43.4,-3.8,-0.2,548,79.1,5.51,12.6,
25.91181418,-80.13692637,52:26.2,2/4/22,10,0.988,335.54,-7.155757217,0.96,347.4,341.98,0.99,-2.98,27.7,0.01,3.43,3.44,90,24,501.2,16.3,-1.4,D,1406.1,20,8.858,1,1,153,338.09,-80.13695941,25.91188808,0,0,1,N,1.160438,63,63,11,115,115,338.9132,0,9999.99,3.44,3.567,2,9,23.9,0,23.89999962,37.57,1534.46763,2/4/22,16:27:34,22.56,56.44,37.57,1.031,7.74,-43.4,-5.3,-4.7,-2918,78.9,5.49,12.6,
25.91181849,-80.13692817,52:27.2,2/4/22,10,0.999,335.74,-7.155757217,0.96,347,341.57,1.48,-2.71,27.7,0.01,3.42,3.43,90,24,501.2,16.3,-1.4,D,1406.1,20,8.346,1,1.02,153,338.01,-80.13695941,25.91188808,0,0,1,N,1.080392,66,66,11,113,113,338.3513,0,9999.99,3.43,3.557,2,9,23.9,0,23.89999962,36.51,1533.31332,2/4/22,16:27:35,22.53,55.04,36.51,1.035,7.74,-43.4,-4.6,4.2,-1663,78.8,5.52,12.5,
25.91182295,-80.13693003,52:28.2,2/4/22,10,0.973,336.64,-7.155757217,0.96,347,341.57,1.16,-1.44,27.8,0.01,3.42,3.43,90,24,501.1,16.3,-1.4,D,1402.3,20,7.816,1,1.01,153,337.92,-80.13695941,25.91188808,0,0,1,N,1.00178,64,64,11,112,112,337.7977,0,9999.99,3.43,3.557,2,9,23.9,0,23.89999962,37.26,1534.1304,2/4/22,16:27:36,22.56,56.03,37.26,1.022,7.74,-43.5,-2.9,-1.2,-528,78.8,5.49,12.6,
25.91182662,-80.13693187,52:29.2,2/4/22,10,0.989,334.49,-7.155757217,0.96,347.4,341.98,1.36,-2.1,27.8,0,3.41,3.41,90,24,501.1,16.3,-1.4,D,1402.3,20,7.368,1,1.01,153,338.05,-80.13695941,25.91188808,0,0,1,N,0.9619758,65,65,11,110,110,337.5168,0,9999.99,3.42,3.547,2,9,23.9,0,23.89999962,37.49,1534.38037,2/4/22,16:27:37,22.56,56.34,37.49,1.009,7.74,-43.3,-4.7,0.8,-1493,78.7,5.48,12.3,
25.91183071,-80.13693368,52:30.2,2/4/22,10,1.026,335.56,-7.155757217,0.96,346.5,341.07,1.41,-2.96,27.8,0.01,3.42,3.43,90,24,501.1,16.3,-1.4,D,1402.3,20,6.879,1,1,153,338.03,-80.13695941,25.91188808,0,0,1,N,0.8946801,65,65,11,107,107,337.0411,0,9999.99,3.43,3.557,2,9,23.9,0,23.89999962,36.49,1533.29107,2/4/22,16:27:38,22.53,55.01,36.49,1.037,7.74,-43.4,-4.1,1.7,-3997,78.5,5.5,12.6,
25.91183514,-80.13693585,52:31.2,2/4/22,10,0.996,336.02,-7.155757217,0.96,345.9,340.45,1.3,-2.35,27.8,0.01,3.42,3.43,90,24,501.1,16.3,-1.4,D,1403.1,20,6.341,1,1.02,153,338.18,-80.13695941,25.91188808,0,0,1,N,0.8414029,65,65,11,112,112,336.664,0,9999.99,3.43,3.557,2,9,23.9,0,23.89999962,37.39,1534.27181,2/4/22,16:27:39,22.56,56.21,37.39,1.025,7.74,-43.4,-4.3,0.6,-2400,78.5,5.47,12.6,
25.91183967,-80.13693793,52:32.3,2/4/22,10,1.016,334.88,-7.155757217,0.96,345.3,339.84,1.3,-3.49,27.8,0.01,3.39,3.4,90,24,501.1,16.3,-1.4,D,1403.1,21,18.174,1,1.01,153,300.63,-80.13709429,25.91192293,0,0,1,N,4.634489,65,65,11,5,5,308.4067,0,9999.99,3.4,3.527,2,9,23.9,0,23.89999962,37.55,1534.44596,2/4/22,16:27:40,22.55,56.42,37.55,1.035,7.74,-43.5,-5.4,0.8,-3758,78.4,5.46,12.6,
25.91184364,-80.13693971,52:33.3,2/4/22,10,0.925,336.86,-7.155757217,0.96,342.6,337.1,1.16,-2.54,27.8,0.01,3.39,3.4,90,24,501.1,16.3,-1.4,D,1403.1,21,17.798,1,1.01,153,299.69,-80.13709429,25.91192293,0,0,1,N,4.257363,65,65,11,6,6,307.2142,0,9999.99,3.4,3.527,2,9,23.9,0,23.89999962,36.49,1533.2911,2/4/22,16:27:41,22.53,55.01,36.49,1.044,7.74,-43.5,-4.4,-0.6,-1333,78.3,5.48,12.4,
25.91184773,-80.13694174,52:34.3,2/4/22,10,0.906,336.55,-7.155757217,0.96,336.4,330.8,1.38,-1.75,27.8,0.01,3.4,3.4,90,24,501.1,16.3,-1.4,D,1403.1,21,17.399,1,0.97,153,298.72,-80.13709429,25.91192293,0,0,1,N,3.86305,65,65,11,27,27,305.9048,0,9999.99,3.41,3.537,2,9,23.9,0,23.89999962,36.99,1533.83582,2/4/22,16:27:42,22.56,55.67,36.99,1.04,7.74,-43.4,-3.9,-3.1,-2455,78.1,5.46,12.7,
25.91185147,-80.13694367,52:35.3,2/4/22,10,0.949,334.54,-7.155757217,0.96,330.6,324.91,1.79,-1.46,27.8,0.01,3.38,3.39,90,24,501.1,16.3,-1.5,D,1381.7,21,17.032,1,0.95,153,297.81,-80.13709429,25.91192293,0,0,1,N,3.516003,68,68,11,46,46,304.6843,0,9999.99,3.39,3.517,2,9,23.9,0,23.89999962,37.61,1534.51139,2/4/22,16:27:43,22.55,56.5,37.61,1.022,7.74,-43.3,-3.7,-1.9,-2690,78,5.43,12.7,
25.91185518,-80.13694671,52:36.3,2/4/22,10,0.937,328.9,-7.155757217,0.96,323.3,317.52,1.67,-1.5,27.7,0,3.39,3.39,90,24,501.1,16.3,-1.5,D,1381.7,21,16.572,1,0.93,153,297.04,-80.13709429,25.91192293,0,0,1,N,3.19536,67,67,11,72,72,303.6791,0,9999.99,3.4,3.527,2,9,23.9,0,23.89999962,36.46,1533.25828,2/4/22,16:27:44,22.53,54.96,36.46,0.994,7.74,-43.4,-2.9,-4.1,-3256,78,5.46,12.6,
25.9118582,-80.1369498,52:37.3,2/4/22,10,0.872,322.4,-7.155757217,0.96,319.8,313.99,1.07,-1.93,27.7,0.01,3.41,3.41,90,24,501.1,16.3,-1.5,D,1381.7,21,16.145,1,0.94,153,296.48,-80.13709429,25.91192293,0,0,1,N,2.950311,63,63,11,83,83,302.9772,0,9999.99,3.42,3.547,2,9,23.9,0,23.89999962,37.03,1533.87922,2/4/22,16:27:45,22.55,55.73,37.03,1.039,7.74,-43.5,-3.1,0.4,-2833,77.9,5.44,12.4,
25.91186151,-80.13695313,52:38.3,2/4/22,10,0.981,317.75,-7.155757217,0.96,314.9,309.03,1.39,0.74,27.8,0.01,3.41,3.41,90,24,501.1,16.3,-1.5,D,1375.3,21,15.683,1,0.95,153,295.82,-80.13709429,25.91192293,0,0,1,N,2.684286,65,65,11,99,99,302.1283,0,9999.99,3.42,3.547,2,9,23.9,0,23.89999962,37.74,1534.65285,2/4/22,16:27:46,22.55,56.68,37.74,1.059,7.74,-43.4,-4.2,-3.2,-2173,77.9,5.42,12.6,
25.91186463,-80.13695716,52:39.3,2/4/22,10,0.91,312.1,-7.155757217,0.96,313.2,307.31,1.39,-1.92,27.8,0.01,3.42,3.43,90,24,501.1,16.3,-1.5,D,1375.3,21,15.17,1,0.95,153,295.3,-80.13709429,25.91192293,0,0,1,N,2.464296,65,65,11,104,104,301.5512,0,9999.99,3.43,3.557,2,9,23.9,0,23.89999962,36.53,1533.33499,2/4/22,16:27:47,22.53,55.05,36.53,1.029,7.74,-43.2,-3.7,-0.7,-3743,77.8,5.45,12.6,
25.91186722,-80.13696138,52:40.3,2/4/22,10,0.969,306.64,-7.155757217,0.96,309.7,303.77,1.39,-1.73,27.7,0.01,3.44,3.45,90,24,501.1,16.3,-1.5,D,1375.3,21,14.666,1,0.95,153,294.98,-80.13709429,25.91192293,0,0,1,N,2.300316,65,65,11,116,116,301.2728,0,9999.99,3.45,3.577,2,9,23.9,0,23.89999962,36.77,1533.59657,2/4/22,16:27:48,22.55,55.38,36.77,1.04,7.74,-43.4,-4,1.2,-3898,77.7,5.43,12.6,
25.9118694,-80.13696588,52:41.3,2/4/22,10,0.943,302.35,-7.155757217,0.96,308.2,302.26,1.26,-1.36,27.8,0.01,3.46,3.47,90,24,501.1,16.3,-1.5,D,1375.3,21,14.155,1,0.95,153,294.87,-80.13709429,25.91192293,0,0,1,N,2.188659,65,65,11,123,123,301.2728,0,9999.99,3.47,3.597,2,9,23.9,0,23.89999962,37.73,1534.64225,2/4/22,16:27:49,22.54,56.66,37.73,1.044,7.74,-43.5,-5,-2.5,1514,77.6,5.4,12.4,
25.91187154,-80.13697032,52:42.3,2/4/22,10,0.956,298.17,-7.155757217,0.96,306.3,300.34,1.46,-1.26,27.7,0.01,3.46,3.47,90,24,501.1,16.3,-1.4,D,1395.4,21,13.652,1,0.95,153,294.74,-80.13709429,25.91192293,0,0,1,N,2.081411,66,66,11,128,128,300.6135,0,9999.99,3.47,3.597,2,9,23.9,0,23.89999962,36.62,1533.43278,2/4/22,16:27:50,22.5,55.18,36.62,1.044,7.74,-43.4,-4.5,-2.3,-4298,77.5,5.43,12.5,
25.91187405,-80.13697496,52:43.3,2/4/22,10,0.991,299.94,-7.155757217,0.96,305.4,299.43,1.53,0.01,27.7,0.01,3.49,3.5,90,24,501.1,16.3,-1.4,D,1395.4,21,13.114,1,0.94,153,294.48,-80.13709429,25.91192293,0,0,1,N,1.939498,65,65,11,132,132,299.6557,0,9999.99,3.5,3.627,2,9,23.9,0,23.89999962,36.13,1532.89905,2/4/22,16:27:51,22.52,54.52,36.13,1.03,7.74,-43.1,-3.6,-0.8,-1311,77.5,5.44,12.6,
25.91187581,-80.13697996,52:44.3,2/4/22,10,0.976,294.74,-7.155757217,0.96,305.4,299.43,1.01,-3.93,27.7,0,3.5,3.5,90,24,501.1,16.3,-1.4,D,1395.4,21,12.579,1,0.96,153,294.62,-80.13709429,25.91192293,0,0,1,N,1.891209,63,63,11,127,127,299.3274,0,9999.99,3.51,3.637,2,9,23.9,0,23.89999962,37.93,1534.85973,2/4/22,16:27:52,22.53,56.93,37.93,1.035,7.74,-43.5,-3.8,-1.3,-1863,77.5,5.38,12.6,
25.91187734,-80.13698444,52:45.3,2/4/22,10,0.943,292.54,-7.155757217,0.96,304.8,298.82,1.29,-1.15,27.7,0,3.48,3.48,90,24,501,16.3,-1.4,D,1400.1,21,12.1,1,0.96,153,294.77,-80.13709429,25.91192293,0,0,1,N,1.850031,65,65,11,128,128,299.0482,0,9999.99,3.49,3.617,2,9,23.9,0,23.89999962,36.8,1533.62844,2/4/22,16:27:53,22.49,55.42,36.8,1.056,7.75,-43.9,-3.8,-0.9,-2232,77.3,5.41,12.5,
25.91187912,-80.1369895,52:46.3,2/4/22,10,0.979,291.19,-7.155757217,0.96,304.1,298.11,1.16,-3.07,27.7,0,3.52,3.52,90,24,501,16.3,-1.4,D,1400.1,21,11.558,1,0.97,153,294.93,-80.13709429,25.91192293,0,0,1,N,1.800768,64,64,11,127,127,298.7133,0,9999.99,3.53,3.657,2,9,23.9,0,23.89999962,36.11,1532.87693,2/4/22,16:27:54,22.5,54.5,36.11,1.032,7.74,-43.4,-4.1,1.8,-2961,77.3,5.43,12.6,
25.91188063,-80.13699434,52:47.3,2/4/22,10,0.961,287.17,-7.155757217,0.96,305.6,299.63,0.77,-2.84,27.7,0.01,3.55,3.55,90,24,501,16.3,-1.4,D,1400.1,21,11.048,1,0.98,153,295.2,-80.13709429,25.91192293,0,0,1,N,1.772647,62,62,11,123,123,298.521,0,9999.99,3.56,3.687,2,9,23.9,0,23.89999962,36.77,1533.59616,2/4/22,16:27:56,22.5,55.37,36.77,1.093,7.74,-43.3,-2.9,-2.2,-4135,77,5.39,12.5,
25.91188245,-80.1369992,52:48.3,2/4/22,10,1.001,291.42,-7.155757217,0.96,305.4,299.43,1.29,1.3,27.7,0.01,3.57,3.58,90,24,501,16.3,-1.4,D,1400.1,21,10.522,1,1,153,295.33,-80.13709429,25.91192293,0,0,1,N,1.708733,65,65,11,126,126,298.084,0,9999.99,3.58,3.707,2,9,23.9,0,23.89999962,36.77,1533.59616,2/4/22,16:27:56,22.5,55.37,36.77,1.093,7.74,-43.3,-2.9,-2.2,-4135,77,5.39,12.5,
25.91188491,-80.13700452,52:49.3,2/4/22,10,0.955,293.32,-7.155757217,0.96,303.8,297.81,1.15,-2.51,27.7,0.01,3.58,3.59,90,24,501,16.3,-1.4,D,1396.3,21,9.924,1,1,153,295.21,-80.13709429,25.91192293,0,0,1,N,1.595447,64,64,11,120,120,297.3053,0,9999.99,3.59,3.717,2,9,23.9,0,23.89999962,36.18,1532.95344,2/4/22,16:27:57,22.5,54.59,36.18,1.048,7.74,-43.4,-5.3,0.3,-3487,77,5.41,12.5,
25.91188731,-80.13700965,52:50.3,2/4/22,10,1.036,292.33,-7.155757217,0.96,304.7,298.72,1.39,-2.54,27.7,0.01,3.6,3.61,90,24,501,16.3,-1.4,D,1396.3,21,9.346,1,1,153,295.07,-80.13709429,25.91192293,0,0,1,N,1.479845,65,65,11,118,118,296.5068,0,9999.99,3.61,3.737,2,9,23.9,0,23.89999962,37.02,1533.86847,2/4/22,16:27:59,22.51,55.71,37.02,1.047,7.74,-43.4,-3.8,1.2,-2963,76.8,5.37,12.5,
25.91188947,-80.13701473,52:51.3,2/4/22,10,1.061,292.59,-7.155757217,0.96,304,298.01,1.38,-1.65,27.7,0,3.64,3.64,90,24,501,16.3,-1.4,D,1396.3,21,8.785,1,0.99,153,295.06,-80.13709429,25.91192293,0,0,1,N,1.388774,65,65,11,118,118,295.8752,0,9999.99,3.65,3.777,2,9,23.9,0,23.89999962,36.33,1533.1165,2/4/22,16:28:00,22.51,54.79,36.33,1.05,7.74,-43.4,-5.8,0.5,-1835,76.7,5.38,12.6,
25.91189137,-80.13701968,52:52.3,2/4/22,10,1.008,292.75,-7.155757217,0.96,303.6,297.6,1.24,-2.7,27.6,0.01,3.63,3.63,90,24,501,16.3,-1.4,D,1407.5,21,8.247,1,0.99,153,295.19,-80.13709429,25.91192293,0,0,1,N,1.322067,64,64,11,118,118,295.4104,0,9999.99,3.64,3.767,2,9,23.9,0,23.89999962,36.33,1533.1165,2/4/22,16:28:00,22.51,54.79,36.33,1.05,7.74,-43.4,-5.8,0.5,-1835,76.7,5.38,12.6,
25.9118932,-80.13702473,52:53.3,2/4/22,10,1.077,293.3,-7.155757217,0.96,303.5,297.5,1.32,-1.29,27.6,0,3.63,3.63,90,24,501,16.3,-1.4,D,1407.5,21,7.703,1,0.99,153,295.41,-80.13709429,25.91192293,0,0,1,N,1.265491,64,64,11,119,119,295.0162,0,9999.99,3.64,3.767,2,9,23.9,0,23.89999962,37.89,1534.81629,2/4/22,16:28:01,22.54,56.88,37.89,1.037,7.74,-43.4,-3.3,-3.4,-1313,76.6,5.32,12.3,
25.91189455,-80.13703056,52:54.3,2/4/22,10,1.028,291.87,-7.155757217,0.96,301.4,295.38,1.11,-2.85,27.6,0.01,3.64,3.65,90,24,501,16.3,-1.4,D,1407.5,21,7.113,1,0.99,153,296.34,-80.13709429,25.91192293,0,0,1,N,1.281927,63,63,11,124,124,295.1305,0,9999.99,3.65,3.777,2,9,23.9,0,23.89999962,36.29,1533.07315,2/4/22,16:28:03,22.52,54.74,36.29,1.046,7.74,-43.4,-3.1,0,-5089,76.5,5.37,12.6,
25.91189592,-80.13703618,52:55.3,2/4/22,10,0.991,289.32,-7.155757217,0.96,301.8,295.78,1.13,-3.26,27.7,0,3.65,3.65,90,24,501,16.3,-1.4,D,1407.5,21,6.543,1,0.97,153,297.33,-80.13709429,25.91192293,0,0,1,N,1.288022,64,64,11,125,125,295.1731,0,9999.99,3.66,3.787,2,9,23.9,0,23.89999962,36.29,1533.07315,2/4/22,16:28:03,22.52,54.74,36.29,1.046,7.74,-43.4,-3.1,0,-5089,76.5,5.37,12.6,
25.9118972,-80.13704176,52:56.3,2/4/22,10,1.035,289.71,-7.155757217,0.96,300.7,294.67,1.14,-1.72,27.6,0,3.66,3.66,90,24,501,16.3,-1.4,D,1397.1,21,5.982,1,0.99,153,298.57,-80.13709429,25.91192293,0,0,1,N,1.303116,64,64,11,130,130,295.2785,0,9999.99,3.67,3.797,2,9,23.9,0,23.89999962,37.71,1534.62013,2/4/22,16:28:04,22.55,56.63,37.71,1.05,7.75,-43.7,-4.1,-2.8,-856,76.4,5.32,12.7,
25.91189848,-80.13704794,52:57.3,2/4/22,10,1.081,287.66,-7.155757217,0.96,300.2,294.16,1.13,-4,27.6,0,3.67,3.67,90,24,501,16.3,-1.4,D,1397.1,22,22.087,1,1.01,153,275.63,-80.13726771,25.91191795,0,0,1,N,2.889957,64,64,11,73,73,280.854,0,9999.99,3.68,3.807,2,9,23.9,0,23.89999962,36.41,1533.20358,2/4/22,16:28:06,22.52,54.89,36.41,1.044,7.74,-43.4,-4.9,-2.5,-4055,76.6,5.37,12.7,
25.91189975,-80.13705265,52:58.3,2/4/22,10,0.981,289.07,-7.155757217,0.96,298.3,292.23,1.28,-1.78,27.6,0.01,3.69,3.7,90,24,501,16.3,-1.4,D,1397.1,22,21.605,1,1.02,153,275.38,-80.13726771,25.91191795,0,0,1,N,2.731174,65,65,11,81,81,280.6306,0,9999.99,3.7,3.827,2,9,23.9,0,23.89999962,37.4,1534.2825,2/4/22,16:28:07,22.54,56.22,37.4,1.032,7.74,-43.4,-4.2,0.6,-355,76.4,5.32,12.6,
25.9119012,-80.13705703,52:59.3,2/4/22,10,1.079,289.81,-7.155757217,0.96,295.2,289.09,1.4,-1.14,27.6,0.01,3.71,3.72,90,24,501,16.3,-1.4,D,1397.1,22,21.154,1,1.01,153,275.05,-80.13726771,25.91191795,0,0,1,N,2.550448,65,65,11,92,92,280.2636,0,9999.99,3.72,3.847,2,9,23.9,0,23.89999962,37.4,1534.2825,2/4/22,16:28:07,22.54,56.22,37.4,1.032,7.74,-43.4,-4.2,0.6,-355,76.4,5.32,12.6,
25.91190258,-80.13706221,53:00.4,2/4/22,10,0.949,287.48,-7.155757217,0.96,292.7,286.55,1.15,-1.15,27.6,0,3.72,3.72,90,24,501,16.3,-1.5,D,1390.5,22,20.624,1,1.02,153,274.75,-80.13726771,25.91191795,0,0,1,N,2.381115,64,64,11,101,101,279.9884,0,9999.99,3.73,3.857,2,9,23.9,0,23.89999962,37.59,1534.48947,2/4/22,16:28:08,22.54,56.48,37.59,1.03,7.74,-43.4,-5.1,-4.7,-2452,76.4,5.32,12.6,
25.91190318,-80.13706726,53:01.4,2/4/22,10,1.004,282.96,-7.155757217,0.96,290.9,284.71,1.22,-2.86,27.6,0,3.74,3.74,90,24,500.9,16.3,-1.5,D,1379.5,22,20.116,1,1.03,153,274.68,-80.13726771,25.91191795,0,0,1,N,2.296678,64,64,11,109,109,280.1155,0,9999.99,3.75,3.877,2,9,23.9,0,23.89999962,36.85,1533.68281,2/4/22,16:28:10,22.54,55.49,36.85,1.033,7.74,-43.4,-4.5,-4.5,223,76.4,5.34,12.6,
25.91190403,-80.13707212,53:02.4,2/4/22,10,1.032,282.48,-7.155757217,0.96,288.5,282.27,1.26,-1.05,27.6,0.01,3.76,3.77,90,24,500.9,16.3,-1.5,D,1379.5,22,19.624,1,1.03,153,274.52,-80.13726771,25.91191795,0,0,1,N,2.18279,65,65,11,118,118,280.0872,0,9999.99,3.77,3.897,2,9,23.9,0,23.89999962,36.85,1533.68281,2/4/22,16:28:10,22.54,55.49,36.85,1.033,7.74,-43.4,-4.5,-4.5,223,76.4,5.34,12.6,
25.91190418,-80.13707763,53:03.4,2/4/22,10,1.053,276.89,-7.155757217,0.96,287.8,281.56,1.08,-3.49,27.7,0.01,3.79,3.79,90,24,500.9,16.3,-1.5,D,1379.5,22,19.073,1,1.04,153,274.6,-80.13726771,25.91191795,0,0,1,N,2.147329,63,63,11,123,123,280.574,0,9999.99,3.8,3.927,2,9,23.9,0,23.89999962,37.81,1534.72923,2/4/22,16:28:11,22.54,56.76,37.81,1.043,7.74,-43.4,-3.8,-3,-4302,76.4,5.31,12.6,
25.9119045,-80.1370828,53:04.4,2/4/22,10,1.039,274.64,-7.155757217,0.96,287.6,281.35,1.08,-3.98,27.7,0.01,3.8,3.81,90,24,500.9,16.3,-1.5,D,1379.5,22,18.555,1,1.04,153,274.62,-80.13726771,25.91191795,0,0,1,N,2.099594,64,64,11,120,120,280.9886,0,9999.99,3.81,3.937,2,9,23.9,0,23.89999962,36.31,1533.09494,2/4/22,16:28:13,22.54,54.77,36.31,1.038,7.73,-43,-5,-3.6,-4342,76.4,5.36,12.5,
25.91190566,-80.1370889,53:05.4,2/4/22,10,1.058,278.97,-7.155757217,0.96,287.4,281.15,1.2,-0.76,27.7,0.01,3.81,3.82,90,25,500.9,16.3,-1.5,D,1361.3,22,17.936,1,1.04,153,274.37,-80.13726771,25.91191795,0,0,1,N,1.948797,64,64,11,126,126,280.9514,0,9999.99,3.82,3.947,2,9,23.9,0,23.89999962,36.31,1533.09494,2/4/22,16:28:13,22.54,54.77,36.31,1.038,7.73,-43,-5,-3.6,-4342,76.4,5.36,12.5,
25.91190633,-80.13709407,53:06.4,2/4/22,10,1.023,278.02,-7.155757217,0.96,286.8,280.54,1.22,-0.79,27.7,0.01,3.83,3.84,90,25,500.9,16.3,-1.5,D,1361.3,22,17.415,1,1.04,153,274.25,-80.13726771,25.91191795,0,0,1,N,1.854104,63,63,11,128,128,281.1418,0,9999.99,3.84,3.967,2,9,23.9,0,23.89999962,38.13,1535.07814,2/4/22,16:28:14,22.55,57.19,38.13,1.037,7.74,-43.4,-4.1,-5.4,-3837,76.5,5.31,12.6,
25.91190699,-80.13709981,53:07.6,2/4/22,10,0.998,276.94,-7.155757217,0.96,287.8,281.56,1.38,-0.98,27.7,0.01,3.85,3.86,90,24,500.9,16.3,-1.4,D,1391.3,22,16.837,1,1.04,153,274.15,-80.13726771,25.91191795,0,0,1,N,1.765682,65,65,11,127,127,280.6147,0,9999.99,3.86,3.987,2,9,23.9,0,23.89999962,36.18,1532.95338,2/4/22,16:28:16,22.55,54.59,36.18,1.036,7.74,-43.4,-4.9,-1.5,-601,76.4,5.36,12.6,
25.91190733,-80.137105,53:08.6,2/4/22,10,1.091,275.17,-7.155757217,0.96,288.2,281.96,1.37,0.86,27.7,0.01,3.83,3.84,90,24,500.9,16.3,-1.4,D,1391.3,22,16.317,1,1.05,153,274.15,-80.13726771,25.91191795,0,0,1,N,1.711203,64,64,11,125,125,280.2437,0,9999.99,3.84,3.967,2,9,23.9,0,23.89999962,38.05,1534.99106,2/4/22,16:28:17,22.56,57.08,38.05,1.03,7.74,-43.4,-5.1,-2.5,-1678,76.4,5.3,12.4,
25.91190748,-80.1371101,53:09.6,2/4/22,10,1.086,271.52,-7.155757217,0.96,287.6,281.35,1.43,-0.44,27.7,0.01,3.86,3.87,90,24,500.9,16.3,-1.4,D,1391.3,22,15.806,1,1.05,153,274.22,-80.13726771,25.91191795,0,0,1,N,1.677317,65,65,11,124,124,280.0111,0,9999.99,3.87,3.997,2,9,23.9,0,23.89999962,38.05,1534.99106,2/4/22,16:28:17,22.56,57.08,38.05,1.03,7.74,-43.4,-5.1,-2.5,-1678,76.4,5.3,12.4,
25.9119079,-80.13711575,53:10.6,2/4/22,10,1.057,274.02,-7.155757217,0.96,288.6,282.37,1.15,1.42,27.7,0.01,3.87,3.87,90,25,500.9,16.3,-1.5,D,1362.2,22,15.24,1,1.07,153,274.21,-80.13726771,25.91191795,0,0,1,N,1.615922,64,64,11,116,116,279.5908,0,9999.99,3.88,4.007,2,9,23.9,0,23.89999962,36.85,1533.68345,2/4/22,16:28:18,22.54,55.48,36.85,1.038,7.74,-43.4,-4.3,-5.2,-910,76.4,5.34,12.6,
25.91190893,-80.13712106,53:11.6,2/4/22,10,1.065,277.59,-7.155757217,0.96,288.3,282.07,1.04,-0.62,27.6,0,3.87,3.87,90,25,500.9,16.3,-1.5,D,1362.2,22,14.702,1,1.07,153,273.91,-80.13726771,25.91191795,0,0,1,N,1.485042,64,64,11,116,116,278.6866,0,9999.99,3.88,4.007,2,9,23.9,0,23.89999962,38.35,1535.31757,2/4/22,16:28:20,22.58,57.48,38.35,1.023,7.74,-43.1,-3.5,-3.6,-3413,76.6,5.3,12.6,
25.9119097,-80.1371267,53:12.7,2/4/22,10,1.016,276.07,-7.155757217,0.96,285.4,279.11,1.21,2.23,27.7,0.01,3.92,3.93,90,25,500.9,16.3,-1.5,D,1362.2,22,14.134,1,1.05,153,273.72,-80.13726771,25.91191795,0,0,1,N,1.381991,64,64,11,122,122,277.9722,0,9999.99,3.93,4.057,2,9,23.9,0,23.89999962,38.35,1535.31757,2/4/22,16:28:20,22.58,57.48,38.35,1.023,7.74,-43.1,-3.5,-3.6,-3413,76.6,5.3,12.6,
25.91191011,-80.13713207,53:13.7,2/4/22,10,0.994,273.03,-7.155757217,0.96,285.9,279.62,1.21,-3.88,27.7,0.01,3.92,3.93,90,25,500.9,16.3,-1.5,D,1362.2,22,13.595,1,1.04,153,273.68,-80.13726771,25.91191795,0,0,1,N,1.312483,64,64,11,118,118,277.4885,0,9999.99,3.93,4.057,2,9,23.9,0,23.89999962,36.89,1533.72689,2/4/22,16:28:21,22.57,55.54,36.89,1.05,7.74,-43.3,-4.9,-0.2,-2597,76.6,5.35,12.5,
25.91191087,-80.13713792,53:14.7,2/4/22,10,1.089,279.59,-7.155757217,0.96,284.5,278.19,1.37,-2.61,27.7,0,3.93,3.93,90,24,500.9,16.3,-1.4,D,1398.7,22,13.005,1,1.05,153,273.47,-80.13726771,25.91191795,0,0,1,N,1.210637,65,65,11,121,121,276.7765,0,9999.99,3.94,4.067,2,9,23.9,0,23.89999962,38.34,1535.30665,2/4/22,16:28:23,22.59,57.46,38.34,1.026,7.74,-43.3,-4.3,-2.1,-2576,76.6,5.31,12.7,
